person,block,condition,trial,attempt,id,found,score,item_class,x,y,rt
18,block1,control,3,2,41,31,31,targ_class1,127.0,-461.0,30.19
18,block1,control,3,2,14,32,32,targ_class2,303.0,-384.0,30.89
18,block1,control,4,1,19,1,1,targ_class2,-254.0,201.0,1.62
18,block1,control,4,1,2,2,2,targ_class2,-120.0,228.0,2.13
18,block1,control,4,1,14,3,3,targ_class1,-272.0,343.0,2.87
18,block1,control,4,1,17,4,4,targ_class1,-171.0,394.0,3.47
18,block1,control,4,1,35,5,5,targ_class2,-31.0,295.0,4.92
18,block1,control,4,1,44,6,6,targ_class2,-41.0,370.0,5.34
18,block1,control,4,1,7,7,7,targ_class1,76.0,302.0,5.9
18,block1,control,4,1,57,8,8,targ_class1,191.0,117.0,6.84
18,block1,control,4,1,50,9,9,targ_class2,126.0,157.0,7.32
18,block1,control,4,1,25,10,10,targ_class2,248.0,98.0,7.75
18,block1,control,4,1,36,11,11,targ_class2,-21.0,-5.0,8.5
18,block1,control,4,1,5,12,12,targ_class1,-162.0,-28.0,9.04
18,block1,control,4,1,1,13,13,targ_class2,61.0,438.0,11.34
18,block1,control,4,1,21,14,14,targ_class2,-161.0,-117.0,14.99
18,block1,control,4,1,51,15,15,targ_class1,-337.0,-222.0,16.45
18,block1,control,4,1,33,16,16,targ_class2,-108.0,-240.0,17.1
18,block1,control,4,1,9,17,17,targ_class1,-474.0,-426.0,18.47
18,block1,control,4,1,41,18,18,targ_class2,82.0,-434.0,19.89
18,block1,control,4,1,62,19,19,targ_class2,106.0,-384.0,21.32
18,block1,control,4,1,18,20,20,targ_class2,126.0,-469.0,21.83
18,block1,control,4,1,34,21,21,targ_class1,157.0,-351.0,22.4
18,block1,control,4,1,28,22,22,targ_class1,185.0,-401.0,22.9
18,block1,control,4,1,13,23,23,targ_class1,240.0,-415.0,23.22
18,block1,control,4,1,56,24,24,targ_class1,307.0,-307.0,23.92
18,block1,control,4,1,40,25,25,targ_class1,384.0,-315.0,24.7
18,block1,control,4,1,6,26,26,targ_class1,479.0,-315.0,25.2
18,block1,control,4,1,11,27,27,targ_class1,192.0,-181.0,26.08
18,block1,control,4,1,52,28,28,targ_class1,142.0,-92.0,26.58
18,block1,control,4,1,15,29,29,targ_class1,384.0,-158.0,27.18
18,block1,control,4,1,55,30,30,targ_class2,389.0,-98.0,28.32
18,block1,control,4,1,39,31,31,targ_class2,287.0,-76.0,28.8
18,block1,control,4,1,61,32,32,targ_class2,259.0,-336.0,29.57
18,block1,vert_line,4,1,21,1,1,targ_class1,-341.0,250.0,2.22
18,block1,vert_line,4,1,1,2,2,targ_class1,-489.0,237.0,2.85
18,block1,vert_line,4,1,30,3,3,targ_class2,-284.0,138.0,4.12
18,block1,vert_line,4,1,49,4,4,targ_class2,-229.0,186.0,4.45
18,block1,vert_line,4,1,26,5,5,targ_class2,-152.0,178.0,5.15
18,block1,vert_line,4,1,23,6,6,targ_class2,-140.0,123.0,5.59
18,block1,vert_line,4,1,12,7,7,targ_class1,-62.0,167.0,6.14
18,block1,vert_line,4,1,11,8,8,targ_class1,-100.0,354.0,7.29
18,block1,vert_line,4,1,46,9,9,targ_class2,-71.0,403.0,8.29
18,block1,vert_line,4,1,7,10,10,targ_class2,-191.0,-75.0,11.1
18,block1,vert_line,4,1,19,11,11,targ_class2,-44.0,-148.0,11.59
18,block1,vert_line,4,1,38,12,12,targ_class2,-352.0,-36.0,12.25
18,block1,vert_line,4,1,43,13,13,targ_class1,-331.0,-247.0,13.5
18,block1,vert_line,4,1,57,14,14,targ_class1,-313.0,-374.0,14.05
18,block1,vert_line,4,1,34,15,15,targ_class2,-178.0,-279.0,15.67
18,block1,vert_line,4,1,16,16,16,targ_class2,-90.0,-277.0,16.25
18,block1,vert_line,4,1,52,17,17,targ_class2,-30.0,-416.0,16.87
18,block1,vert_line,4,1,6,18,18,targ_class1,-58.0,-231.0,17.79
18,block1,vert_line,4,1,48,19,19,targ_class1,216.0,230.0,21.17
